"ADDRESS","AVAILABILITY_STATUS","AVAILABLE_AT","BATHS","BEDS","BUILDING_TYPE","CITY","CLUBHOUSE","COMPANY","DATE_POSTED","DESCRIPTION","DOORMAN","FURNISHED","GARAGE","GARAGE_COUNT","GRANITE","GYM","ID","LATITUDE","LAUNDRY","LONGITUDE","NEIGHBORHOOD","POOL","RENT_PRICE","SCRAPED_TIMESTAMP","SQFT","STAINLESS","STATE","YEAR_BUILT","ZIP"
"1555 Vfw Pkwy","unknown","2025-01-21 10:34:07.234",1,1,"apartment building","West Roxbury","N","Willow Bridge","2025-01-21 00:00:00.000","Situated just steps from the Charles River, Parkway’s one, two, and three bedroom apartments offer all the comforts of suburban living within minutes of downtown Boston. Apartment amenities:  Community amenities: ","N","N","N","","N","N",514564485,42.267399,"N",-71.171297,"West Roxbury","N",2908,"2025-01-21 10:34:26.873",750,"N","MA","",2132
"1550 Soldiers Field Road , Boston, MA 02135","available","2025-01-21 10:26:24.258",1,1,"apartment building","Boston","Y","Greystar","2025-01-21 00:00:00.000","1550 on the Charles is Brightons’s new premier luxury living destination. With sweeping views of the river and top of the line amenities, it’s where comfort meets convenience. Our apartments in Boston, MA are where serenity and sophistication convene. Where relaxation and refinement unite. It’s your respite from the hustle, where you can find peace and quiet and peace of mind. 1550 on the Charles is where all things merge into one. Features/amenities: Roof Deck with Trellis and Outdoor Dining with Nature Views, Podcasting Studio, EV Parking Stations, Pet Spa, Courtyard w/Grills & Fire Pits, State-of-the-Art Fitness Center, Business Lounge, Social Lounge & Kitchen, Roof Deck w/Views of the Charles River, Large Closets, Expansive Windows, Washer & Dryer Included, Ceramic Tile Baths, Central Cooling & Heating, Stainless Steel Appliances, Quartz Countertops, Wood Vinyl Plank Flooring, Designer Lighting, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Swimming Pool(s), Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514564113,42.360104,"Y",-71.149582,"Allston-Brighton","Y",2777,"2025-01-21 10:26:26.917",673,"Y","MA","",2135
"10 Inner Belt Road , Somerville, MA 02143","available","2025-01-21 08:14:52.09",2,3,"apartment building","Somerville","Y","Greystar","2025-01-21 00:00:00.000","Located at the nexus of road and rail in Somerville, Arris offers apartments near downtown Boston with unparalleled access to destinations for culture and nature across the metro area and beyond. Residents enjoy a robust collection of indoor and outdoor amenities for fitness, wellness, and work-from-home activities. From fireside chats in the lounge to dining al fresco in the courtyards, Arris offers inspiring, luxury and pet-friendly apartments in Somerville, MA to chill out between adventures while fully embracing the possibilities of every moment spent at home. Expansive, light-filled apartments bring contemporary style together with absolute comfort while sustainable design elements contribute to eco-friendly living. Features/amenities: Study nooks, meeting spaces, and conference room, Fitness center, yoga studio, and mirror-style training, Lounge with two-sided fireplace & demonstration kitchen, Landscaped north courtyard with grills and dining areas, Landscaped south courtyard with plunge pool, Nearly floor-to-ceiling windows, Full-size washer and dryer in every residence, Energy Star-rated stainless steel kitchen appliances, Quartz kitchen countertops with subway tile backsplashes, Wood-style vinyl floors in living areas and kitchens, Air Conditioning, Dishwasher, Fitness Center, Covered Parking or Garages, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514558511,42.380858,"Y",-71.080693,"","Y",5450,"2025-01-21 08:15:18.378",1313,"Y","MA","",2143
"1 Gibson Way , Revere, MA 02151","available","2025-01-21 01:26:34.564",1,1,"apartment building","Revere","Y","Greystar","2025-01-21 00:00:00.000","Come visit us at Gibson Point and what you’ll find will surprise and delight you. It’s a breathtaking site you’ve never explored, amazing sunset views you haven’t yet seen, and a holistic wellness experience unlike any other. Nestled between Gibson Park on one side and the shimmering waters of the North Shore on the other, our welcoming apartment community offers an opportunity for spa-like living, every day and in every season. Discover natural living here at Gibson Point Apartments in Revere, MA. Features/amenities: On-site restaurant coming soon from award-winning Michael Aldi, Waterfront access and immediate location next to Gibson Park and Revere Beach, Co-working hub with reservable work pods equipped with treadmill desks and walking pads, Shuttle service to MBTA Wonderland Blue Line station and other destinations, Recovery room with Therabody foam rollers, massage guns and lounger, Spa treatment room for massage, sound bath mediation and more, Sunset lounge with fireplace indoor/outdoor bar and entertaining kitchen, Turf lawn along with poolside cabanas, Amenity Epicenter featuring year-round sauna, cold plunge, thermal pool, and fire pits, Balconies and terraces in select homes, In-home washer and dryer, Double vanities in select homes, Tiled kitchen backsplashes, Quartz countertops, Open-concept kitchen shelving, Nest thermostats, Wide-plank flooring in living spaces, Select homes with water and Boston skyline views, Smoke Free Community","N","N","N","","Y","N",514516394,42.441605,"Y",-70.968555,"","Y",2675,"2025-01-21 01:26:34.844",563,"N","MA","",2151
"102 Mill Road , Everett, MA 02150","available","2025-01-21 02:13:08.364",1,1,"apartment building","Everett","Y","Greystar","2025-01-21 00:00:00.000","COMING SOON! Elevated yet rooted, Maxwell is the perfect balance. Here, you don’t have to go far to experience culture, restaurants, and shops with their own distinct character. Or stay close and benefit from lush surroundings, an inspired work-from-home setup, and amenities that take the edge off city life. At Maxwell, you can enjoy the escape without having to make one. Take it all in. Feel fully restored. Features/amenities: Coworking space with privacy pods, conference room, and open café seating, Rentable clubroom with TV, demonstration kitchen, and lounge seating, Dedicated bicycle storage and repair area, Specialized package room with cold storage, Community pet spa with washing tub and dryer, Separate treatment room to book massages or therapies, Fully equipped chef’s demonstration kitchen for entertaining, Private courtyard with pool, grills, oversize games, cabana seating, fireplace, and firepit, Modern fitness center with private yoga studio, In-unit washer and dryer, Plush carpeted bedrooms, Oversized closets, Undermount cabinet lighting in kitchens, Built-in kitchen pantry storage , Modern subway tile backsplashes, Quartz countertops , Stainless steel GE kitchen appliances, Two-toned soft-close wood kitchen cabinets, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514532569,42.401005,"Y",-71.04462,"","Y",2565,"2025-01-21 02:13:08.900",567,"Y","MA","",2150
"22 Water St , Cambridge, MA 02141","available","2025-01-21 12:38:54.712",1,1,"apartment building","Cambridge","Y","Greystar","2025-01-21 00:00:00.000","Where you work, where you play - it matters. It’s where you choose to spend your time, so why not make it your home too? Placed in the heart of East Cambridge near Kendall Square, ZINC Apartments puts you within minutes of the area’s best nightlife, restaurants, arts and culture. Your urban lifestyle doesn’t stop outside your front door. With a modern design, luxury amenities, and a 15,000-square foot garden terrace, you’ll feel the pulse of the city at every turn in any of our apartments for rent. Features/amenities: Stylish Pavilion Lounge, 15,000 SF Garden Terrace with Fireplace & Grills, Media Room and Wi-Fi Lounge, Boardroom with 70 inch TV, Clubroom Lounge with Fitness Center, Complimentary Weekly Fitness Classes, Private Yoga/Pilates/Spin Room, State-of-the-art Fitness Center, Clubroom, Glass Enclosed Stand Up Shower*, Kitchen Island for Entertaining*, Unique Self-closing Kitchen Drawers, Dark Wood Finished Cabinets, Luxe White Quartz Countertops, Sleek Stainless Steel GE Appliance Package, Resilient Wood Look Flooring, Floor-to-ceiling Windows for Abundant Lighting*, Tiered 7-9' Ceilings for an Open, Airy Feel, Dishwasher, Fitness Center, Covered Parking or Garages, Pet Friendly, Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514569900,42.372864,"Y",-71.078157,"East Cambridge","N",3314,"2025-01-21 12:39:10.677",833,"Y","MA","",2141
"3 Chrysler Road, Natick, MA 01760","available","2025-01-21 06:52:58.29",2,2,"apartment building","Natick","N","AvalonCommunities","2025-01-21 00:00:00.000","Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Kitchen Island, Granite Countertops, Refrigerator, Electric Stove, Microwave, Dishwasher, Garbage Disposal, Walk-in Closet, Hardwood flooring, Primary Exposure Southeast, Central Air Conditioning, Washer/Dryer, Cats and dogs are welcome. Please check the dog breed and pet restrictions., , , Renovated Package II: Kitchens and baths with grey quartz countertops, white cabinetry, grey tile backsplash, stainless steel appliances, and hard surface flooring in select areas. Select apartment homes feature upgraded lighting packages, , , , , , Furnished+ offers all the essential items you need to move in plus conveniences like flexible lease terms, included utilities, and immediate access to highspeed Wi-Fi and cable TV (Select Homes), , , , , , , 0.5 miles from I-90 and Route 9, Direct travel to Boston's Back Bay and South Station via the Framingham/Worcester line, , , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ","N","Y","N","","Y","Y",514554660,42.3051837,"Y",-71.381996,"","N",2350,"2025-01-21 06:52:58.343",1105,"Y","MA","",1760
"21 Revere Beach Blvd , Revere, MA 02151","available","2025-01-21 12:39:45.675",2,2,"apartment building","Revere","Y","Greystar","2025-01-21 00:00:00.000","In its history and at its heart, Revere Beach has been a place of camaraderie and joy. Today, Ryder is building on that legacy while creating an experience that’s entirely new. Featuring an irresistible on-site restaurant, inspired amenity spaces, and a gallery-worthy art program, our apartment homes are a celebration of all the best things in life. Things like: waking up to a panoramic water view, winding down beside a shimmering pool, working (or working out) without leaving home, and neighbors who become lifelong friends. Oh, and did we mention? Our modern boardwalk (featuring eateries and pop-up shops) brings the seaside vibe in and spreads the fun out. So come ride the waves, ride the feeling and ride the blue line (in 15 minutes to downtown Boston). Features/amenities: Pet Wash Room, On-site restaurant with beachfront seating, Outdoor Lap Pool, Fitness Center, Media Lounge & Game Room, Co-Workspaces, Outdoor Deck w/Ocean Views, Stainless Steel Appliances, Quartz countertops, In-Unit Washer & Dryer, Ocean Views*, Generous Closets, Wood-Style Flooring, Gourmet Kitchens, Oversized Windows, Wireless Thermostats, Air Conditioning, Dishwasher, Fitness Center, Pet Friendly, Swimming Pool(s), Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514569962,42.403602,"Y",-70.990892,"","Y",3170,"2025-01-21 12:40:07.578",1026,"Y","MA","",2151
"10 New Street , East Boston, MA 02128","available","2025-01-21 01:50:10.545",1,1,"apartment building","East Boston","Y","Greystar","2025-01-21 00:00:00.000","The Eddy features apartments near Seaport located along the waterfront of East Boston, boasting unrivaled views of the skyline and conveniently located by an eclectic mix of restaurants, shops and entertainment. The Eddy's luxury apartments in east Boston are transit-oriented and serve as a bridge between the city's most vibrant neighborhoods. The leasing team is eager for you to come see our property. Features/amenities: Ground Floor Restaurant with Outdoor Patio - Reelhouse, Bike Parking & Maintenance, Pet Wash, Coworking Spaces and Conference Rooms, Entertainment Lounge and Kitchen, Fitness Center, Rooftop Lounge, Barbecues & Fire Pits, Pool with Downtown Boston Skyline Views, Plank Flooring, Locally-Sourced and Recycled-Content Materials, Energy-Star Rated Appliances and Water-Efficient Fixtures, Floor to Ceiling Windows, Nest Learning Thermostats, In Unit Washer & Dryer, Custom Cabinetry In Kitchen & Bath, Stone Countertops, High-Efficiency LED Lighting, Air Conditioning, Dishwasher, Fitness Center, Covered Parking or Garages, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","N","Y",514525606,42.371167,"Y",-71.043941,"East Boston","Y",3247,"2025-01-21 01:50:10.789",602,"N","MA","",2128
"1 Gibson Way , Revere, MA 02151","available","2025-01-21 01:26:34.564",2,2,"apartment building","Revere","Y","Greystar","2025-01-21 00:00:00.000","Come visit us at Gibson Point and what you’ll find will surprise and delight you. It’s a breathtaking site you’ve never explored, amazing sunset views you haven’t yet seen, and a holistic wellness experience unlike any other. Nestled between Gibson Park on one side and the shimmering waters of the North Shore on the other, our welcoming apartment community offers an opportunity for spa-like living, every day and in every season. Discover natural living here at Gibson Point Apartments in Revere, MA. Features/amenities: On-site restaurant coming soon from award-winning Michael Aldi, Waterfront access and immediate location next to Gibson Park and Revere Beach, Co-working hub with reservable work pods equipped with treadmill desks and walking pads, Shuttle service to MBTA Wonderland Blue Line station and other destinations, Recovery room with Therabody foam rollers, massage guns and lounger, Spa treatment room for massage, sound bath mediation and more, Sunset lounge with fireplace indoor/outdoor bar and entertaining kitchen, Turf lawn along with poolside cabanas, Amenity Epicenter featuring year-round sauna, cold plunge, thermal pool, and fire pits, Balconies and terraces in select homes, In-home washer and dryer, Double vanities in select homes, Tiled kitchen backsplashes, Quartz countertops, Open-concept kitchen shelving, Nest thermostats, Wide-plank flooring in living spaces, Select homes with water and Boston skyline views, Smoke Free Community","N","N","N","","Y","N",514516428,42.441605,"Y",-70.968555,"","Y",3762,"2025-01-21 01:26:35.542",1083,"N","MA","",2151
"130 Arsenal Street , Watertown, MA 02472","available","2025-01-21 01:41:33.54",1,1,"apartment building","Watertown","Y","Greystar","2025-01-21 00:00:00.000","Elan Union Market features an array of thoughtfully designed amenities including a sparkling pool with sundeck, resident kitchen, top-of-the-line fitness offerings, and a tech lounge ideal for working from home. In your home you'll find a perfect blend of style and comfort, from our generous storage, stylish kitchens, and hardwood flooring to Nest thermostats. Located in one of the most walkable parts of town, Elan Union Market puts you moments away from parks, restaurants, and shops. Features/amenities: Resort-style Pool and Sundeck, Outdoor Lounge with Shaded Seating and Grills, Tech Lounge with Meeting Rooms and Coffee Bar, Gourmet Prep Kitchen Ideal for Events, Expansive Resident Lounge with Billiards and Gaming, Yoga and Wellness Room, Peleton Fitness Bikes with Studio Cycling Classes, Aktiv Virtual and Wellbeats Virtual Fitness Training, 24-Hour Fitness and Cardio Center, Spacious Walk-in Closets, Plush Neutral-toned Carpeting in Bedrooms, High-end chrome fixtures, Designer Pendant Lighting, Stylish Plank Flooring, Kitchen Island for Extra Prep Space*, Sleek Tile Backsplash, Stylish Quartz Countertops, GE Stainless Steel Appliances, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Smoke Free Community","N","N","N","","Y","Y",514522375,42.3651,"N",-71.176703,"","Y",2693,"2025-01-21 01:41:46.497",744,"Y","MA","",2472
"1 Nashua Street, Boston, MA 02114","available","2025-01-21 06:29:57.869",1,1,"apartment building","Boston","Y","AvalonCommunities","2025-01-21 00:00:00.000","Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Granite Countertops, Electric Stove, Microwave, Dishwasher, Garbage Disposal, City View, Primary Exposure South, Stainless Steel Appliances, Central Air Conditioning, Washer/Dryer, Pet-friendly community with WAG Pet Spa, , , EV outlets, , , , , , , Furnished+ offers all the essential items you need to move in plus conveniences like flexible lease terms, included utilities, and immediate access to highspeed Wi-Fi and cable TV (Select Homes), Fully-equipped, modern kitchens with quartz stone countertops, tile backsplash, stainless steel appliances, and two-tone cabinetry, , , , , Sky pavilion lounge and rooftop deck with panoramic views, , , , , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ","N","Y","N","","Y","Y",514553426,42.365735,"Y",-71.063603,"Central","N",2605,"2025-01-21 06:29:57.897",638,"Y","MA","",2114
"330 Paradise Road , Swampscott, MA 01907","available","2025-01-21 06:42:47.414",2,2,"apartment building","Swampscott","Y","Greystar","2025-01-21 00:00:00.000","Highly anticipated, The Landing at Vinnin Square features one, two and three-bedroom luxury Swampscott apartments. Cutting edge amenities, meticulously-groomed grounds, and a dedicated staff contributes to a higher standard of living. Convenient shopping, award-winning schools, local museums and parks are all close at hand. Make The Landing at Vinnin Square your new home today! Features/amenities: LEED Gold Certified, Access-Controlled Garage Parking, Silver Level NGBS Green Certified, Private Screening Room with Surround Sound, Outdoor Grills, Dining Areas & Intimate Fireplace, Resort-Style Pool w/Sun Shelf, 24/7 Fitness Center, Business Center, Resident Clubhouse, Patio/Balcony*, Spacious Layouts, Luxury Bathrooms with Oversized Oval Soaking Tubs, Generous Closet Space, Full-Size Washer & Dryer, Stainless Steel Appliances, Granite Countertops, Wood-Style Flooring, Spacious Apartments & 9' Ceilings, Air Conditioning, Dishwasher, Fitness Center, Pet Friendly, Swimming Pool(s), Washer/Dryer Available, Smoke Free Community","N","N","Y","","Y","Y",514554152,42.47964,"Y",-70.906893,"","Y",3492,"2025-01-21 06:42:59.897",1386,"Y","MA","",1907
"449 Canal Street , Somerville, MA 02145","available","2025-01-21 08:50:22.981",2,2,"apartment building","Somerville","Y","Greystar","2025-01-21 00:00:00.000","We don't just rent apartments. From the moment you walk through the front door you'll feel the comfort and security that makes our residents happy to call us home. Cutting edge amenities, meticulously-groomed grounds, and a dedicated staff contributes to a higher standard of living. Convenient shopping, award-winning schools, local museums and parks are all close at hand, with sponsored activities to develop new hobbies while getting to know your neighbors. Montaje is leasing for immediate move-in's, please contact the Leasing Gallery to schedule your VIP tour today! Features/amenities: 24-hour Concierge, Amazon Hub Package System, 20th Floor Sky Lounge, Bike Storage & Repair Station, Media Room, Resident Lounge w/Billiards Table, 24/7 Fitness Center, Courtyard w/Grilling Stations, Resort-Style Swimming Pool, *In Select Units, Panoramic City Views*, Oudoor Spaces & Juliet Balconies*, Walk-in Closets*, 12 Foot Ceilings*, Custom Pendant Lighting*, Wood-style Plank Floors, Stainless Steel Kitchen Appliances, Quartz Countertops, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Smoke Free Community","Y","N","N","","Y","Y",514560030,42.393743,"N",-71.078713,"","Y",4645,"2025-01-21 08:50:43.713",1119,"Y","MA","",2145
"117 Dean Ave","unknown","2025-01-21 12:23:28.117",1,1,"apartment building","Franklin","N","Willow Bridge","2025-01-21 00:00:00.000","Located in a beautiful suburban area in Franklin, MA, Station 117 offers an elevated lifestyle among a stunning selection of one, two, and three bedroom apartments and polished amenity spaces. Sink into comfort in a spacious, open floor plan with an expansive kitchen featuring a quartz-topped kitchen island with pendant lighting, a tile backsplash, and a full set of stainless steel appliances. Follow high-end wood-style plank flooring into a bright living area with double-paned windows and stylish faux-wood blinds. In select floor plans, other premium features await, including a deep soaking tub, a private patio or balcony, and built-in linen closets. Apartment amenities:  Community amenities: ","N","N","N","","Y","N",514569101,42.086138,"N",-71.392399,"","N",2608,"2025-01-21 12:23:32.178",846,"Y","MA","",2038
"130 Arsenal Street , Watertown, MA 02472","available","2025-01-21 01:41:33.541",2,3,"apartment building","Watertown","Y","Greystar","2025-01-21 00:00:00.000","Elan Union Market features an array of thoughtfully designed amenities including a sparkling pool with sundeck, resident kitchen, top-of-the-line fitness offerings, and a tech lounge ideal for working from home. In your home you'll find a perfect blend of style and comfort, from our generous storage, stylish kitchens, and hardwood flooring to Nest thermostats. Located in one of the most walkable parts of town, Elan Union Market puts you moments away from parks, restaurants, and shops. Features/amenities: Resort-style Pool and Sundeck, Outdoor Lounge with Shaded Seating and Grills, Tech Lounge with Meeting Rooms and Coffee Bar, Gourmet Prep Kitchen Ideal for Events, Expansive Resident Lounge with Billiards and Gaming, Yoga and Wellness Room, Peleton Fitness Bikes with Studio Cycling Classes, Aktiv Virtual and Wellbeats Virtual Fitness Training, 24-Hour Fitness and Cardio Center, Spacious Walk-in Closets, Plush Neutral-toned Carpeting in Bedrooms, High-end chrome fixtures, Designer Pendant Lighting, Stylish Plank Flooring, Kitchen Island for Extra Prep Space*, Sleek Tile Backsplash, Stylish Quartz Countertops, GE Stainless Steel Appliances, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Smoke Free Community","N","N","N","","Y","Y",514522796,42.3651,"N",-71.176703,"","Y",5018,"2025-01-21 01:42:39.233",1443,"Y","MA","",2472
"101 S Huntington Ave , Boston, MA 02130","available","2025-01-21 01:41:46.516",1,1,"apartment building","Boston","Y","Greystar","2025-01-21 00:00:00.000","Breathtaking, best-in-class Boston residences perched above Olmsted Park and Leverett Pond. Center yourself between Longwood Medical Area and Jamaica Plain, moments from the Heath St T, Whole Foods Market, and Brookline Village shopping and dining. Find your escape at the outdoor fireplace, curl up in the cozy lounge, or relax in your roomy apartment, with features that fit naturally into your lifestyle. Be in balance – Serenity is your city sanctuary with style to live by.Elevated by nuanced design and thoughtful amenities, Serenity offers an unmatched, uplifting lifestyle. With a variety of floor plans and two finish packages to choose from, this is Boston living at its best. Features/amenities: 0, 0, Private courtyard, Direct-access garage parking, WiFi in all common areas, Resident lounge & billiards room, Cutting-edge fitness center, Two-story, light-filled glass lobby, 24-hr concierge & security service, Elegant tile flooring, Solid-tone stone countertops, Tile backsplashes, Sleek wooden cabinetry, Stainless steel appliances, Moveable kitchen islands*, Contemporary kitchens, Oversized windows-natural light, Remarkable views of Olmsted Park, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Washer/Dryer Available, Smoke Free Community","Y","N","Y","","N","Y",514522385,42.329551,"Y",-71.111369,"Jamaica Plain","N",4543,"2025-01-21 01:41:47.426",960,"Y","MA","",2130
"77 Exeter Street, Boston, MA 02116","available","2025-01-21 01:36:33.012",1,0,"apartment building","Boston","N","AvalonCommunities","2025-01-21 00:00:00.000","Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Quartz Countertops, Refrigerator, Electric Stove, Microwave, Dishwasher, Garbage Disposal, Floor to Ceiling Windows, Walk-in Closet, Hardwood flooring, City View, Primary Exposure East, Stainless Steel Appliances, Central Air Conditioning, Washer/Dryer, Cats and dogs are welcome. Please check the dog breed and pet restrictions., EV outlets, , , , Furnished apartment homes available, , , , , , , , Underground access to retail shopping and 24-hour supermarket, Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, , ","N","Y","N","","Y","Y",514520404,42.3487085,"Y",-71.0791485,"Back Bay-Beacon Hill","N",3165,"2025-01-21 01:36:33.014",530,"Y","MA","",2116
"1555 Vfw Pkwy","unknown","2025-01-21 10:34:10.15",1,1,"apartment building","West Roxbury","N","Willow Bridge","2025-01-21 00:00:00.000","Situated just steps from the Charles River, Parkway’s one, two, and three bedroom apartments offer all the comforts of suburban living within minutes of downtown Boston. Apartment amenities:  Community amenities: ","N","N","N","","N","N",514564491,42.267399,"N",-71.171297,"West Roxbury","N",2569,"2025-01-21 10:34:32.869",708,"N","MA","",2132
"1449 Main St., Waltham, MA 02451","available","2025-01-21 03:21:59.245",2,2,"apartment building","Waltham","N","AvalonCommunities","2025-01-21 00:00:00.000","Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Quartz Countertops, Refrigerator, Electric Stove, Microwave, Dishwasher, Garbage Disposal, Double Vanities, Walk-in Closet, Primary Exposure Northwest, Stainless Steel Appliances, Central Air Conditioning, Balcony, Washer/Dryer, Cats and dogs are welcome. Please check the dog breed and pet restrictions., , , , , , Heated outdoor swimming pool, , , , Fully-equipped, modern kitchens featuring quartz stone countertops, stainless steel appliances, tile backsplashes, and new cabinetry, , , , , Minutes from I-95, Less than 1 mile to Kendall Green Commuter Rail stop, Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, ","N","N","N","","Y","Y",514545720,42.377964,"Y",-71.272194,"","Y",2713,"2025-01-21 03:21:59.320",1242,"Y","MA","",2451
"303 Lincoln Street , Marlborough, MA 01752","available","2025-01-21 07:29:38.24",2,2,"apartment building","Marlborough","Y","Greystar","2025-01-21 00:00:00.000","They say the spirit of a community is rooted in its people, makingthe city of Marlborough a desirable place to plant roots. Moments from the city’s eclectic downtown area and the Assabet River Trail, Alta French Hill pulls inspiration from its centralized location, the spirit of the people, and the history to deliver an elevated living experiencewhere the choices are endless. Chose a new one-, two-, or three-bedroom apartment to call home. Features/amenities: Pet Wash, Resort Style Pool, Two Landscaped Courtyards, Podcast Studio, Golf Simulator Lounge, Dining Lounge and Entertainment Space, Multiple Resident Lounges, State of the Art Fitness Center, Dedicated Work From Home Spaces, Keyless Entry, Balconies*, Kitchen Islands*, Expansive Closets, Full Size Washer/Dryer, Stainless Steel Appliances, Two Color Schemes for Cabinets, Luxury Vinyl Tile, Quartz Countertops, Smoke Free Community","N","N","N","","Y","Y",514556818,42.348324,"Y",-71.554085,"","Y",3262,"2025-01-21 07:31:01.114",1135,"Y","MA","",1752
"1000 Avalon Drive, Acton, MA 01720","available","2025-01-21 02:58:13.694",1,1,"apartment building","Acton","N","AvalonCommunities","2025-01-21 00:00:00.000","Room dimensions, square footage, and features shown on the floor plan drawings are approximate and may vary between individual apartments that have similar layouts. Furniture shown on the floor plan drawings is representative and individual apartments come unfurnished unless specified otherwise. Quoted rent is per month for new move-ins to the community, based on the move-in date selected. Pricing may vary based on lease term. Quoted rent does not including other fees and charges that may be part of your lease (i.e. utilities, parking, etc.). Please contact the community for details. Prior to signing a lease, quoted rent, specials, availability, and other terms and conditions are subject to change without notice. Washington State - We require our own screening and do not accept comprehensive reusable tenant screening reports. Features/amenities: Refrigerator, Gas Stove, Microwave, Dishwasher, Garbage Disposal, Walk-in Closet, Hardwood flooring, Primary Exposure Northeast, Central Air Conditioning, Washer/Dryer, Pet-friendly community with WAG pet park, , , , Phase II: Brand new one-, two- and three-bedroom apartments and townhomes with quartz countertops, under cabinet lighting, stainless steel appliances, wine fridge*, tile backsplash, and hard surface flooring, , , WiFi access is available in common areas, , Furnished apartment homes available, , , Landscaped courtyard with gas grills and seating area, , , , , Easy access to Route 2, 128, and I-495, Smoke-free community, , , Bilt Rewards- Start earning points on rent with our free resident rewards program. Use your points for travel, future rent credit, fitness classes, and more, , , , , ","N","Y","N","","Y","Y",514541792,42.5241929,"Y",-71.425057,"","N",1910,"2025-01-21 02:58:13.702",651,"Y","MA","",1720
